지점,지점명,일시,평균최고기온(°C),월합강수량(00~24h만)(mm)
162,통영,2024-03,13.7,113.2
162,통영,2024-04,19.6,195.7
162,통영,2024-05,23.4,147.9
162,통영,2024-06,25.9,208.2
162,통영,2024-07,28.3,458
162,통영,2024-08,32.9,44.3
162,통영,2024-09,31,283.7
162,통영,2024-10,23.3,216.1
162,통영,2024-11,17.8,117.6
162,통영,2024-12,10.7,0
165,목포,2018-01,3.3,58
165,목포,2018-02,4.8,39.3
165,목포,2018-03,13.5,152.7
165,목포,2018-04,18.3,169
165,목포,2018-05,22.4,89.3
165,목포,2018-06,26.9,162
165,목포,2018-07,31.5,67.6
165,목포,2018-08,32.8,246.2
165,목포,2018-09,26.1,151.4
165,목포,2018-10,19.6,138.4
165,목포,2018-11,15,51.1
165,목포,2018-12,7.1,38.3
165,목포,2019-01,5.5,13.3
165,목포,2019-02,7.1,29.6
165,목포,2019-03,12.4,38.5
165,목포,2019-04,16.7,86.3
165,목포,2019-05,23.1,122.9
165,목포,2019-06,24.9,172.3
165,목포,2019-07,28,167
165,목포,2019-08,30.5,144.9
165,목포,2019-09,26.5,259.3
165,목포,2019-10,21.3,159
165,목포,2019-11,14.4,14.6
165,목포,2019-12,8.1,40.7
165,목포,2020-01,6.3,72
165,목포,2020-02,7.8,28.9
165,목포,2020-03,11.6,28.8
165,목포,2020-04,14.4,60.9
165,목포,2020-05,21.2,141.4
165,목포,2020-06,25.9,261.5
165,목포,2020-07,25.5,366.3
165,목포,2020-08,30.8,206.4
165,목포,2020-09,25.1,208.6
165,목포,2020-10,19.6,20.5
165,목포,2020-11,14.4,14
165,목포,2020-12,6.9,18.4
165,목포,2021-01,5.7,39.7
165,목포,2021-02,8.9,25.9
165,목포,2021-03,13.8,127.4
165,목포,2021-04,18.1,51.9
165,목포,2021-05,21.7,112.3
165,목포,2021-06,26.4,108.3
165,목포,2021-07,30.2,327.5
165,목포,2021-08,29.7,124.4
165,목포,2021-09,26.7,91.4
165,목포,2021-10,21.8,14.7
165,목포,2021-11,15.2,63.9
165,목포,2021-12,8.7,13.6
165,목포,2022-01,4.8,4.3
165,목포,2022-02,5.4,4.5
165,목포,2022-03,13.2,78.9
165,목포,2022-04,18.9,74.7
165,목포,2022-05,22.6,2.6
165,목포,2022-06,26.1,90.2
165,목포,2022-07,30,196.3
165,목포,2022-08,29.4,92.3
165,목포,2022-09,26.2,101.9
165,목포,2022-10,19.8,38.3
165,목포,2022-11,16.9,33.1
165,목포,2022-12,5.5,22.8
165,목포,2023-01,6.1,35.2
165,목포,2023-02,7.2,26.8
165,목포,2023-03,14.6,22.6
165,목포,2023-04,17.8,88.8
165,목포,2023-05,22.3,158.1
165,목포,2023-06,25.9,168.8
165,목포,2023-07,28.9,629.2
165,목포,2023-08,31.2,152.9
165,목포,2023-09,27.6,146.7
165,목포,2023-10,21.2,7.1
165,목포,2023-11,14.2,75.7
165,목포,2023-12,8.7,66
165,목포,2024-01,6.5,55.9
165,목포,2024-02,9.5,108.5
165,목포,2024-03,11.8,73.3
165,목포,2024-04,19.2,81.7
165,목포,2024-05,22.4,101.6
165,목포,2024-06,26.4,143.3
165,목포,2024-07,29.5,197.8
165,목포,2024-08,32.3,186.7
165,목포,2024-09,30.5,124.1
165,목포,2024-10,22,142.1
165,목포,2024-11,16,61.3
165,목포,2024-12,7.9,8.9
168,여수,2018-01,5.2,24.7
168,여수,2018-02,7.4,33.4
168,여수,2018-03,13.4,223.8
168,여수,2018-04,18.1,125.3
168,여수,2018-05,21.6,134.5
168,여수,2018-06,25,291.8
168,여수,2018-07,29.9,149.7
168,여수,2018-08,31,89.8
168,여수,2018-09,24.9,281.4
168,여수,2018-10,20.2,146.6
168,여수,2018-11,16,32.2
168,여수,2018-12,8.6,45.5
168,여수,2019-01,8.3,12.9
168,여수,2019-02,9.7,46.4
168,여수,2019-03,14.2,63.3
168,여수,2019-04,16.7,93.6
168,여수,2019-05,23.6,132.4
168,여수,2019-06,24.7,289.2
168,여수,2019-07,26.8,303.5
168,여수,2019-08,29.9,66.5
168,여수,2019-09,25.8,280.1
168,여수,2019-10,21.8,198.7
168,여수,2019-11,16.8,14.7
168,여수,2019-12,10.2,28.6
168,여수,2020-01,9.2,81.3
168,여수,2020-02,10.5,61.3
168,여수,2020-03,14.1,52.3
168,여수,2020-04,17,80.5
168,여수,2020-05,21.3,139.4
168,여수,2020-06,25.7,367
168,여수,2020-07,25,552
168,여수,2020-08,29.7,180.1
168,여수,2020-09,24.8,181.2
168,여수,2020-10,21,27.6
168,여수,2020-11,16,15.4
168,여수,2020-12,8.3,13.8
168,여수,2021-01,6.9,17.3
168,여수,2021-02,10.5,36.7
168,여수,2021-03,15,106
168,여수,2021-04,18.8,95.3
168,여수,2021-05,21.6,134.9
168,여수,2021-06,25.4,130.2
168,여수,2021-07,29.1,445.3
168,여수,2021-08,29.4,369.7
168,여수,2021-09,25.6,144.7
168,여수,2021-10,22.3,45.4
168,여수,2021-11,16.4,43
168,여수,2021-12,9.7,2.7
168,여수,2022-01,7.6,0
168,여수,2022-02,7.4,0
168,여수,2022-03,13.9,149.3
168,여수,2022-04,18.6,102.2
168,여수,2022-05,23.3,.6
168,여수,2022-06,24.7,91.7
168,여수,2022-07,29.5,260.1
168,여수,2022-08,28.8,210.8
168,여수,2022-09,26.1,175.6
168,여수,2022-10,21.1,13
168,여수,2022-11,17.6,59.6
168,여수,2022-12,6.9,4.5
168,여수,2023-01,7.6,76.2
168,여수,2023-02,10,36.7
168,여수,2023-03,15.9,48.7
168,여수,2023-04,18.2,84.1
168,여수,2023-05,21.3,339.2
168,여수,2023-06,25.2,298.2
168,여수,2023-07,27.4,482.4
168,여수,2023-08,30.3,247
168,여수,2023-09,27.3,203.2
168,여수,2023-10,21.8,3.1
168,여수,2023-11,15.1,45.5
168,여수,2023-12,9.5,71.1
168,여수,2024-01,7.9,42.6
168,여수,2024-02,9.9,147.4
168,여수,2024-03,13.1,93.2
168,여수,2024-04,19.3,210.5
168,여수,2024-05,22.7,155.9
168,여수,2024-06,25.6,180.1
168,여수,2024-07,28.2,375.5
168,여수,2024-08,32.3,35.3
168,여수,2024-09,30.1,184.3
168,여수,2024-10,22.1,176.3
168,여수,2024-11,16.5,109.2
168,여수,2024-12,9.1,.1
169,흑산도,2018-01,4.5,33.1
169,흑산도,2018-02,5.3,42.7
169,흑산도,2018-03,10.8,96.2
169,흑산도,2018-04,15,167.7
169,흑산도,2018-05,18.5,91.6
169,흑산도,2018-06,24.1,177.9
169,흑산도,2018-07,29.1,217.9
169,흑산도,2018-08,31.2,244.3
169,흑산도,2018-09,25.7,232.1
169,흑산도,2018-10,19.5,112.1
169,흑산도,2018-11,15.1,52.3
169,흑산도,2018-12,8.1,48.3
169,흑산도,2019-01,6.7,10.6
169,흑산도,2019-02,7.3,27.2
169,흑산도,2019-03,11.8,31.6
169,흑산도,2019-04,15.1,103.6
169,흑산도,2019-05,21.2,80.4
169,흑산도,2019-06,23.4,199.1
169,흑산도,2019-07,25.1,148.1
169,흑산도,2019-08,27.9,67
169,흑산도,2019-09,24.2,201.7
169,흑산도,2019-10,20.5,157.7
169,흑산도,2019-11,15.7,13.5
169,흑산도,2019-12,10.1,38.6
169,흑산도,2020-01,8,52.2
169,흑산도,2020-02,9.8,34
169,흑산도,2020-03,12.3,15.8
169,흑산도,2020-04,14.7,52.2
169,흑산도,2020-05,19,203.6
169,흑산도,2020-06,22.8,305.2
169,흑산도,2020-07,23.7,205
169,흑산도,2020-08,28.8,179.7
169,흑산도,2020-09,25.4,71.9
169,흑산도,2020-10,20.6,11.3
169,흑산도,2020-11,15.3,23.3
169,흑산도,2020-12,8.9,33
169,흑산도,2021-01,7.6,54.2
169,흑산도,2021-02,9.9,16.1
169,흑산도,2021-03,13.1,94.1
169,흑산도,2021-04,16.9,63.4
169,흑산도,2021-05,20.6,97.3
169,흑산도,2021-06,24.8,68.1
169,흑산도,2021-07,29.1,176
169,흑산도,2021-08,29.4,166.8
169,흑산도,2021-09,26,101.1
169,흑산도,2021-10,21.2,26.3
169,흑산도,2021-11,16,42.1
169,흑산도,2021-12,10,14
169,흑산도,2022-01,6.5,4.5
169,흑산도,2022-02,6.5,1.6
169,흑산도,2022-03,11.8,83.8
169,흑산도,2022-04,16.1,93.3
169,흑산도,2022-05,21.3,8.4
169,흑산도,2022-06,23.1,87.4
169,흑산도,2022-07,28.2,131.4
169,흑산도,2022-08,28.3,62.9
169,흑산도,2022-09,24.1,108.6
169,흑산도,2022-10,18.7,35.2
169,흑산도,2022-11,16.1,35.4
169,흑산도,2022-12,7,15.7
169,흑산도,2023-01,7.1,21.2
169,흑산도,2023-02,7.5,12
169,흑산도,2023-03,12.5,15.9
169,흑산도,2023-04,15.9,82.8
169,흑산도,2023-05,19.2,102.1
169,흑산도,2023-06,23.5,85
169,흑산도,2023-07,26.1,590.5
169,흑산도,2023-08,28.9,118.8
169,흑산도,2023-09,25.7,163.8
169,흑산도,2023-10,21,12.7
169,흑산도,2023-11,14.5,90.3
169,흑산도,2023-12,9.6,71.8
169,흑산도,2024-01,7.6,66.2
169,흑산도,2024-02,9.2,102.3
169,흑산도,2024-03,11.5,77.1
169,흑산도,2024-04,17.5,82.9
169,흑산도,2024-05,20.9,62.6
169,흑산도,2024-06,25.6,119.6
169,흑산도,2024-07,28,258.3
169,흑산도,2024-08,32.9,17.5
169,흑산도,2024-09,30.8,128.4
169,흑산도,2024-10,22,106
169,흑산도,2024-11,16.4,62.1
169,흑산도,2024-12,9.6,19.9
170,완도,2018-01,5.2,47.4
170,완도,2018-02,7.6,44
170,완도,2018-03,14.6,181.8
170,완도,2018-04,19.4,200.4
170,완도,2018-05,23.3,120
170,완도,2018-06,26.6,192.2
170,완도,2018-07,30.8,47.8
170,완도,2018-08,31.8,147.2
170,완도,2018-09,26,190.1
170,완도,2018-10,20.4,169.5
170,완도,2018-11,16.3,49.3
170,완도,2018-12,8.7,41.7
170,완도,2019-01,7.6,13.8
170,완도,2019-02,9.6,43.9
170,완도,2019-03,14.5,72.4
170,완도,2019-04,17.7,91.7
170,완도,2019-05,24.6,192.1
170,완도,2019-06,26,295.9
170,완도,2019-07,27.8,317.6
170,완도,2019-08,29.9,109.7
170,완도,2019-09,26.7,278
170,완도,2019-10,22.3,199.5
170,완도,2019-11,17.3,22.7
170,완도,2019-12,10.3,41.5
170,완도,2020-01,9.4,95.4
170,완도,2020-02,10.6,49
170,완도,2020-03,14.5,55.9
170,완도,2020-04,17.2,87.1
170,완도,2020-05,22.1,258.6
170,완도,2020-06,26.5,343.3
170,완도,2020-07,25.9,282.1
170,완도,2020-08,31,100.4
170,완도,2020-09,25.7,266.3
170,완도,2020-10,21.5,20.1
170,완도,2020-11,16.1,3.4
170,완도,2020-12,8.7,19.1
170,완도,2021-01,7.8,39.7
170,완도,2021-02,11,46.5
170,완도,2021-03,15.7,179.7
170,완도,2021-04,19.3,86.8
170,완도,2021-05,22.7,139.9
170,완도,2021-06,26.4,143
170,완도,2021-07,29.6,425.1
170,완도,2021-08,29.9,368.9
170,완도,2021-09,26.5,115.1
170,완도,2021-10,22.9,6.2
170,완도,2021-11,16.7,53
170,완도,2021-12,10.3,3.3
170,완도,2022-01,7.6,3.1
170,완도,2022-02,7.8,.4
170,완도,2022-03,15,111.9
170,완도,2022-04,21,101.7
170,완도,2022-05,24.5,13.3
170,완도,2022-06,26.8,76.4
170,완도,2022-07,30.3,111.5
170,완도,2022-08,30.6,58.1
170,완도,2022-09,26.9,160.4
170,완도,2022-10,21.8,14.7
170,완도,2022-11,18.2,36.1
170,완도,2022-12,7.4,16.8
170,완도,2023-01,8.1,63
170,완도,2023-02,10.1,42.5
170,완도,2023-03,17,35.9
170,완도,2023-04,19.3,163.5
170,완도,2023-05,23,319.9
170,완도,2023-06,26.8,158.6
170,완도,2023-07,29,433
170,완도,2023-08,31.5,191.8
170,완도,2023-09,28.6,110.2
170,완도,2023-10,22.7,8.1
170,완도,2023-11,15.9,110.1
170,완도,2023-12,10.3,78.7
170,완도,2024-01,8.3,64.3
170,완도,2024-02,11.1,147.4
170,완도,2024-03,14,103.1
170,완도,2024-04,21.2,216.6
170,완도,2024-05,24.7,192.6
170,완도,2024-06,27.9,224.3
170,완도,2024-07,30.6,343.5
170,완도,2024-08,34.8,21.8
170,완도,2024-09,32.1,362.6
170,완도,2024-10,24.1,123.1
170,완도,2024-11,18.7,161.5
170,완도,2024-12,9.9,2.9
172,고창,2018-01,3,44
172,고창,2018-02,5.2,48.1
172,고창,2018-03,14.7,77.6
172,고창,2018-04,19.5,102
172,고창,2018-05,23.6,64.2
172,고창,2018-06,27.7,168.4
172,고창,2018-07,32.2,183.7
172,고창,2018-08,32.7,269.6
172,고창,2018-09,26.1,118.1
172,고창,2018-10,19.3,150.6
172,고창,2018-11,14.9,43.4
172,고창,2018-12,6.3,47.2
172,고창,2019-01,5.4,15.4
172,고창,2019-02,7.6,31.5
172,고창,2019-03,13.3,17.4
172,고창,2019-04,17.6,79.1
172,고창,2019-05,24.7,57.9
172,고창,2019-06,26,72.2
172,고창,2019-07,29.1,142.9
172,고창,2019-08,30.7,238.8
172,고창,2019-09,26.6,247.5
172,고창,2019-10,21.5,119.8
172,고창,2019-11,15.8,44.6
172,고창,2019-12,8.7,32.4
172,고창,2020-01,7.9,58
172,고창,2020-02,9.4,41.6
172,고창,2020-03,13.7,42.9
172,고창,2020-04,16,33.9
172,고창,2020-05,23.2,100.3
172,고창,2020-06,27.7,136.4
172,고창,2020-07,26.7,454.2
172,고창,2020-08,31.5,362.3
172,고창,2020-09,25.7,227.9
172,고창,2020-10,20.5,10.2
172,고창,2020-11,14.7,58.3
172,고창,2020-12,6.7,28.7
172,고창,2021-01,5.1,46.2
172,고창,2021-02,9.5,33
172,고창,2021-03,14.8,86
172,고창,2021-04,19.5,29.3
172,고창,2021-05,22.9,93.5
172,고창,2021-06,27.9,143.2
172,고창,2021-07,31.6,185.5
172,고창,2021-08,30.5,345.7
172,고창,2021-09,27,139.9
172,고창,2021-10,22.2,43.9
172,고창,2021-11,15.4,86.4
172,고창,2021-12,8.3,23.2
172,고창,2022-01,4.8,7.3
172,고창,2022-02,5.7,5.1
172,고창,2022-03,14,91.8
172,고창,2022-04,20.3,38.3
172,고창,2022-05,24.5,1.5
172,고창,2022-06,27.8,130.4
172,고창,2022-07,30.8,120.5
172,고창,2022-08,30,126.9
172,고창,2022-09,27.1,81.9
172,고창,2022-10,20.7,40.4
172,고창,2022-11,17.3,75.8
172,고창,2022-12,4.6,34
172,고창,2023-01,5.8,28.2
172,고창,2023-02,8,7.7
172,고창,2023-03,16.4,26.1
172,고창,2023-04,19.3,52.4
172,고창,2023-05,23.9,174.2
172,고창,2023-06,27.8,33.6
172,고창,2023-07,,377
172,고창,2023-08,31.5,164.3
172,고창,2023-09,27.8,174.3
172,고창,2023-10,21.7,14.1
172,고창,2023-11,14,70.2
172,고창,2023-12,8,109.9
172,고창,2024-01,6.4,48.4
172,고창,2024-02,9.5,97.1
172,고창,2024-03,12.3,61.3
172,고창,2024-04,20.7,64.5
172,고창,2024-05,,88.1
172,고창,2024-06,28.6,100.4
172,고창,2024-07,30.5,291.4
172,고창,2024-08,33.4,49.6
172,고창,2024-09,31.3,165.7
172,고창,2024-10,22,89.2
172,고창,2024-11,16.1,55
172,고창,2024-12,6.9,18.5
174,순천,2018-01,3.8,21.6
174,순천,2018-02,6.7,31.4
174,순천,2018-03,14.9,150
174,순천,2018-04,19.6,121.1
174,순천,2018-05,23.2,104
174,순천,2018-06,27.2,177.1
174,순천,2018-07,31.2,100.9
174,순천,2018-08,31.5,359.4
174,순천,2018-09,25.1,218.5
174,순천,2018-10,19.5,178.1
174,순천,2018-11,15.5,41.2
174,순천,2018-12,7.7,29.1
174,순천,2019-01,7.3,12.1
174,순천,2019-02,9.2,40.5
174,순천,2019-03,14.6,42.9
174,순천,2019-04,18.2,109.9
174,순천,2019-05,25,117.7
174,순천,2019-06,26.3,232.6
174,순천,2019-07,27.8,342.4
174,순천,2019-08,30.1,99
174,순천,2019-09,26.3,304.5
174,순천,2019-10,21.5,208.5
174,순천,2019-11,16.2,23
174,순천,2019-12,8.9,35.1
174,순천,2020-01,8.2,100.1
174,순천,2020-02,10,35.9
174,순천,2020-03,14.5,50.7
174,순천,2020-04,17.3,73.4
174,순천,2020-05,22.8,112.3
174,순천,2020-06,27.5,246.7
174,순천,2020-07,26.1,453.1
174,순천,2020-08,31.1,544.1
174,순천,2020-09,25.4,239.3
174,순천,2020-10,21.2,17.9
174,순천,2020-11,15.3,22.4
174,순천,2020-12,7.8,10.2
174,순천,2021-01,6.3,27.8
174,순천,2021-02,11,37
174,순천,2021-03,16.1,161.1
174,순천,2021-04,19.7,62.6
174,순천,2021-05,23,92.1
174,순천,2021-06,27.4,76
174,순천,2021-07,30.5,337.7
174,순천,2021-08,30.2,282.1
174,순천,2021-09,26.5,154.3
174,순천,2021-10,22.5,35.6
174,순천,2021-11,15.6,50.9
174,순천,2021-12,9,3.7
174,순천,2022-01,6.9,0
174,순천,2022-02,7,0
174,순천,2022-03,15.2,111.3
174,순천,2022-04,21.4,69.1
174,순천,2022-05,25.2,.2
174,순천,2022-06,27.7,94.8
174,순천,2022-07,30.3,281.8
174,순천,2022-08,29.7,176.8
174,순천,2022-09,26.9,161.4
174,순천,2022-10,21.2,32.5
174,순천,2022-11,17.8,51.3
174,순천,2022-12,5.3,7.8
174,순천,2023-01,7,59.4
174,순천,2023-02,10.6,30.4
174,순천,2023-03,17.5,54
174,순천,2023-04,19.2,101.7
174,순천,2023-05,23.2,271.3
174,순천,2023-06,27.7,302.2
174,순천,2023-07,28.9,598.7
174,순천,2023-08,31.1,325.8
174,순천,2023-09,27.7,217.5
174,순천,2023-10,21.3,8.6
174,순천,2023-11,14.6,104.8
174,순천,2023-12,8.8,65.1
174,순천,2024-01,7.2,29
174,순천,2024-02,9.9,160.8
174,순천,2024-03,13.2,91.8
174,순천,2024-04,20.8,155.9
174,순천,2024-05,23.8,203.1
174,순천,2024-06,26.9,245.6
174,순천,2024-07,28.9,290.3
174,순천,2024-08,31.9,105
174,순천,2024-09,29.4,466.3
174,순천,2024-10,21.6,119.7
174,순천,2024-11,15.5,100.1
174,순천,2024-12,7.4,3
175,진도(첨찰산),2018-01,2.4,54
175,진도(첨찰산),2018-02,4.5,26.5
175,진도(첨찰산),2018-03,13.3,146.2
175,진도(첨찰산),2018-04,18.3,159.5
175,진도(첨찰산),2018-05,20.8,135.7
175,진도(첨찰산),2018-06,25.2,164.6
175,진도(첨찰산),2018-07,29.4,60.3
175,진도(첨찰산),2018-08,29.8,175.2
175,진도(첨찰산),2018-09,24.1,168
175,진도(첨찰산),2018-10,18.2,224.8
175,진도(첨찰산),2018-11,14.3,45.2
175,진도(첨찰산),2018-12,5.3,34.6
175,진도(첨찰산),2019-01,4.4,18.7
175,진도(첨찰산),2019-02,6.1,33.5
175,진도(첨찰산),2019-03,11.8,49
175,진도(첨찰산),2019-04,15.9,57.1
175,진도(첨찰산),2019-05,22.2,135.5
175,진도(첨찰산),2019-06,23.9,220.2
175,진도(첨찰산),2019-07,25.1,273.2
177,홍성,2018-01,1.2,15.5
177,홍성,2018-02,4.2,33.5
177,홍성,2018-03,13.3,70.4
177,홍성,2018-04,18.2,155.2
177,홍성,2018-05,22.8,112.7
177,홍성,2018-06,27.5,88.2
177,홍성,2018-07,31.5,222.3
177,홍성,2018-08,32.4,211.3
177,홍성,2018-09,25.2,88.6
177,홍성,2018-10,18.6,203.9
177,홍성,2018-11,13.2,66.1
177,홍성,2018-12,4.9,31.3
177,홍성,2019-01,4.8,.3
177,홍성,2019-02,6.5,23.2
177,홍성,2019-03,12.5,36.6
177,홍성,2019-04,17.2,46.6
177,홍성,2019-05,24.8,21.7
177,홍성,2019-06,26.7,46.7
177,홍성,2019-07,29,228.6
177,홍성,2019-08,30.6,150.7
177,홍성,2019-09,25.8,141.6
177,홍성,2019-10,20.9,77
177,홍성,2019-11,13.8,119.7
177,홍성,2019-12,6.8,29.6
177,홍성,2020-01,6.6,73
177,홍성,2020-02,8,85.2
177,홍성,2020-03,13.2,26.6
177,홍성,2020-04,16.5,13.8
177,홍성,2020-05,23,91.3
177,홍성,2020-06,27.7,191.7
177,홍성,2020-07,27.1,353.6
177,홍성,2020-08,30.4,456.4
177,홍성,2020-09,25.3,251.2
177,홍성,2020-10,19.7,19.5
177,홍성,2020-11,13.5,41.7
177,홍성,2020-12,5.4,5.7
177,홍성,2021-01,3.3,28.6
177,홍성,2021-02,8.7,12.5
177,홍성,2021-03,14.5,100.5
177,홍성,2021-04,19.4,72.9
177,홍성,2021-05,22.1,141.7
177,홍성,2021-06,27.2,67.5
177,홍성,2021-07,31.5,114.5
177,홍성,2021-08,29.4,280.8
177,홍성,2021-09,26.4,260.2
177,홍성,2021-10,21.1,41.6
177,홍성,2021-11,14.1,105.6
177,홍성,2021-12,6.7,16.4
177,홍성,2022-01,4,5.2
177,홍성,2022-02,4.8,4
177,홍성,2022-03,13,79.4
177,홍성,2022-04,19.9,68
177,홍성,2022-05,24,4.4
177,홍성,2022-06,27.6,191.6
177,홍성,2022-07,30.8,141.5
177,홍성,2022-08,29.1,524.7
177,홍성,2022-09,26.8,135
177,홍성,2022-10,19.6,154
177,홍성,2022-11,16.2,53.6
177,홍성,2022-12,2.3,28.2
177,홍성,2023-01,4.2,31.5
177,홍성,2023-02,7.4,.4
177,홍성,2023-03,15.9,3.7
177,홍성,2023-04,19.4,42.8
177,홍성,2023-05,24.5,139
177,홍성,2023-06,27.9,100.3
177,홍성,2023-07,29.6,562.2
177,홍성,2023-08,31.1,199.2
177,홍성,2023-09,27.1,269.3
177,홍성,2023-10,21.4,7.7
177,홍성,2023-11,12.7,96
177,홍성,2023-12,6.6,132.7
177,홍성,2024-01,4.6,38.9
177,홍성,2024-02,8.2,132.4
177,홍성,2024-03,12.3,34.9
177,홍성,2024-04,21.3,63.4
177,홍성,2024-05,23.2,156
177,홍성,2024-06,28.8,120.2
177,홍성,2024-07,29.9,555.5
177,홍성,2024-08,32.9,109.5
177,홍성,2024-09,29.7,333
177,홍성,2024-10,21.2,113.8
177,홍성,2024-11,15.3,52.7
177,홍성,2024-12,6.5,12.5
181,서청주,2023-05,25,183.8
181,서청주,2023-06,28.7,110
181,서청주,2023-07,30.3,720.6
181,서청주,2023-08,31.4,257.6
181,서청주,2023-09,27.1,244
181,서청주,2023-10,20.9,12.7
181,서청주,2023-11,12.5,42.2
181,서청주,2023-12,5.8,98.3
181,서청주,2024-01,3.7,34.5
181,서청주,2024-02,8,89.4
181,서청주,2024-03,12.3,40.7
181,서청주,2024-04,21.7,44.7
181,서청주,2024-05,23.6,122.4
181,서청주,2024-06,28.8,89.3
181,서청주,2024-07,29.5,525.1
181,서청주,2024-08,32.2,104.7
181,서청주,2024-09,29.6,304.9
181,서청주,2024-10,21,112
181,서청주,2024-11,16.1,40.1
181,서청주,2024-12,6.1,7.9
184,제주,2018-01,7.3,58
184,제주,2018-02,8.7,86.6
184,제주,2018-03,15.3,118
184,제주,2018-04,19.6,112.5
184,제주,2018-05,23.1,98.8
184,제주,2018-06,25.6,211.1
184,제주,2018-07,30.1,48.7
184,제주,2018-08,32.1,376.5
184,제주,2018-09,26.8,187.7
184,제주,2018-10,20.9,347
184,제주,2018-11,17.2,28.6
184,제주,2018-12,11.2,96
184,제주,2019-01,8.9,24.2
184,제주,2019-02,10.2,37.9
184,제주,2019-03,14.4,55.5
184,제주,2019-04,18.4,46.4
184,제주,2019-05,23.8,42.8
184,제주,2019-06,25.1,145.8
184,제주,2019-07,27.9,510.1
184,제주,2019-08,30.6,242.3
184,제주,2019-09,26.6,610.6
184,제주,2019-10,22.6,188.6
184,제주,2019-11,18.3,27.5
184,제주,2019-12,12.5,48.2
184,제주,2020-01,11,116.7
184,제주,2020-02,12.3,29.8
184,제주,2020-03,15.1,81.6
184,제주,2020-04,16.9,82.3
184,제주,2020-05,23.4,20.6
184,제주,2020-06,26.1,221.5
184,제주,2020-07,27.3,184.7
184,제주,2020-08,32.8,140.4
184,제주,2020-09,25.6,400.5
184,제주,2020-10,21.2,53.7
184,제주,2020-11,17.3,28.2
184,제주,2020-12,10.4,29.5
184,제주,2021-01,9.8,116.6
184,제주,2021-02,12.8,52.8
184,제주,2021-03,16.1,81.1
184,제주,2021-04,19.2,58.8
184,제주,2021-05,23.5,100.7
184,제주,2021-06,27,122.4
184,제주,2021-07,31.1,247.1
184,제주,2021-08,30.3,227.8
184,제주,2021-09,28,493.1
184,제주,2021-10,23.8,32.1
184,제주,2021-11,18.1,63.8
184,제주,2021-12,12.2,31.4
184,제주,2022-01,9.1,33.6
184,제주,2022-02,8.7,25.1
184,제주,2022-03,15.5,96.1
184,제주,2022-04,19.6,84
184,제주,2022-05,23.1,9.1
184,제주,2022-06,27.5,143.6
184,제주,2022-07,31.8,149
184,제주,2022-08,32.8,124.3
184,제주,2022-09,26.9,265.8
184,제주,2022-10,21.7,22.1
184,제주,2022-11,19.3,87.8
184,제주,2022-12,9.4,35.3
184,제주,2023-01,10.4,42.1
184,제주,2023-02,11.1,89.6
184,제주,2023-03,16.4,49.6
184,제주,2023-04,19.4,62.1
184,제주,2023-05,23.1,269.3
