지점,지점명,일시,일강수량(mm)
239,세종,2022-08-03,.4
239,세종,2022-08-05,1.4
239,세종,2022-08-08,7.3
239,세종,2022-08-09,6.6
239,세종,2022-08-10,139.3
239,세종,2022-08-11,65.8
239,세종,2022-08-12,0
239,세종,2022-08-13,18.3
239,세종,2022-08-14,8.6
239,세종,2022-08-15,29.8
239,세종,2022-08-16,.7
239,세종,2022-08-17,7.9
239,세종,2022-08-20,41
239,세종,2022-08-23,33.2
239,세종,2022-08-24,.4
239,세종,2022-08-25,0
239,세종,2022-08-29,5.1
239,세종,2022-08-30,43.4
239,세종,2022-08-31,7.1
239,세종,2022-09-04,2.6
239,세종,2022-09-05,61.5
239,세종,2022-09-06,72.2
239,세종,2022-09-12,1.9
239,세종,2022-09-16,.1
239,세종,2022-09-23,.5
239,세종,2022-10-02,1.6
239,세종,2022-10-03,24
239,세종,2022-10-04,45.5
239,세종,2022-10-06,1.5
239,세종,2022-10-09,22.3
239,세종,2022-10-10,5.8
239,세종,2022-11-12,4.4
239,세종,2022-11-13,1.5
239,세종,2022-11-15,2.4
239,세종,2022-11-16,.4
239,세종,2022-11-22,.4
239,세종,2022-11-28,24.8
239,세종,2022-11-29,5.9
239,세종,2022-12-06,.4
239,세종,2022-12-12,.2
239,세종,2022-12-13,4.5
239,세종,2022-12-14,.1
239,세종,2022-12-15,4.8
239,세종,2022-12-17,2.2
239,세종,2022-12-21,5.6
239,세종,2022-12-22,.8
239,세종,2022-12-23,.3
239,세종,2022-12-30,.1
239,세종,2023-01-06,.7
239,세종,2023-01-07,0
239,세종,2023-01-09,0
239,세종,2023-01-12,.1
239,세종,2023-01-13,17.5
239,세종,2023-01-14,4.8
239,세종,2023-01-15,1
239,세종,2023-01-20,.5
239,세종,2023-01-24,.2
239,세종,2023-01-26,1.5
239,세종,2023-02-09,.9
239,세종,2023-02-10,2.9
239,세종,2023-02-18,.1
239,세종,2023-02-19,.2
239,세종,2023-03-12,9.1
239,세종,2023-03-23,9.4
239,세종,2023-04-04,8.4
239,세종,2023-04-05,15.6
239,세종,2023-04-06,3
239,세종,2023-04-11,1.2
239,세종,2023-04-15,8.1
239,세종,2023-04-16,.3
239,세종,2023-04-18,10.1
239,세종,2023-04-25,.4
239,세종,2023-04-28,0
239,세종,2023-04-29,1.7
239,세종,2023-05-04,2.5
239,세종,2023-05-05,72.8
239,세종,2023-05-06,42.7
239,세종,2023-05-07,.5
239,세종,2023-05-22,.5
239,세종,2023-05-27,6.3
239,세종,2023-05-28,42.9
239,세종,2023-05-29,26
239,세종,2023-06-12,0
239,세종,2023-06-13,0
239,세종,2023-06-20,8.6
239,세종,2023-06-21,7.7
239,세종,2023-06-26,46.4
239,세종,2023-06-27,7.1
239,세종,2023-06-28,1.9
239,세종,2023-06-29,31.9
239,세종,2023-06-30,9
239,세종,2023-07-04,59.2
239,세종,2023-07-05,18.8
239,세종,2023-07-07,55.2
239,세종,2023-07-08,.8
239,세종,2023-07-09,.3
239,세종,2023-07-10,55.6
239,세종,2023-07-11,16.5
239,세종,2023-07-12,6.2
239,세종,2023-07-13,18.2
239,세종,2023-07-14,182.7
239,세종,2023-07-15,283.7
239,세종,2023-07-16,1.4
239,세종,2023-07-17,10.4
239,세종,2023-07-18,100
239,세종,2023-07-22,.6
239,세종,2023-07-23,27.4
239,세종,2023-07-24,8
239,세종,2023-07-25,7
239,세종,2023-07-26,13.4
239,세종,2023-07-27,0
239,세종,2023-07-30,1.1
239,세종,2023-08-06,0
239,세종,2023-08-08,0
239,세종,2023-08-09,21.4
239,세종,2023-08-10,162.9
239,세종,2023-08-11,4.8
239,세종,2023-08-12,1.9
239,세종,2023-08-16,0
239,세종,2023-08-19,0
239,세종,2023-08-21,0
239,세종,2023-08-22,45.2
239,세종,2023-08-23,10.6
239,세종,2023-08-24,23.1
239,세종,2023-08-28,0
239,세종,2023-08-29,7.1
239,세종,2023-08-30,24.6
239,세종,2023-09-03,.6
239,세종,2023-09-13,29.7
239,세종,2023-09-14,5.2
239,세종,2023-09-15,16.3
239,세종,2023-09-16,101.2
239,세종,2023-09-17,2.7
239,세종,2023-09-20,161.4
239,세종,2023-09-21,1.3
239,세종,2023-09-25,4.7
239,세종,2023-09-26,46.1
239,세종,2023-09-27,.4
239,세종,2023-09-30,3.5
239,세종,2023-10-14,0
239,세종,2023-10-19,3.3
239,세종,2023-10-20,2
239,세종,2023-10-21,0
239,세종,2023-11-04,.4
239,세종,2023-11-05,5.2
239,세종,2023-11-06,15.5
239,세종,2023-11-07,0
239,세종,2023-11-09,4.6
239,세종,2023-11-10,.1
239,세종,2023-11-16,7.1
239,세종,2023-11-17,3.2
239,세종,2023-11-18,.2
239,세종,2023-11-26,.1
239,세종,2023-11-27,3.4
239,세종,2023-11-29,.2
239,세종,2023-12-06,.6
239,세종,2023-12-11,35.3
239,세종,2023-12-12,.1
239,세종,2023-12-14,27.1
239,세종,2023-12-15,41.5
239,세종,2023-12-16,2.6
239,세종,2023-12-20,.2
239,세종,2023-12-24,.6
239,세종,2023-12-25,.2
239,세종,2023-12-30,2.5
239,세종,2023-12-31,1.6
239,세종,2024-01-03,.9
239,세종,2024-01-06,.8
239,세종,2024-01-09,2.9
239,세종,2024-01-10,.3
239,세종,2024-01-14,2.6
239,세종,2024-01-17,10.4
239,세종,2024-01-18,11
239,세종,2024-01-20,13.2
239,세종,2024-01-21,.1
239,세종,2024-01-22,.1
239,세종,2024-01-24,.2
239,세종,2024-02-03,.6
239,세종,2024-02-04,1.3
239,세종,2024-02-05,17.5
239,세종,2024-02-06,.9
239,세종,2024-02-10,.1
239,세종,2024-02-11,.1
239,세종,2024-02-15,1
239,세종,2024-02-18,27.4
239,세종,2024-02-19,16.9
239,세종,2024-02-20,5.6
239,세종,2024-02-21,21.9
239,세종,2024-02-22,5.8
239,세종,2024-02-23,.3
239,세종,2024-02-24,2.7
239,세종,2024-02-25,1.7
239,세종,2024-02-29,.2
239,세종,2024-03-03,1.3
239,세종,2024-03-05,4
239,세종,2024-03-12,.1
239,세종,2024-03-19,0
239,세종,2024-03-22,1.9
239,세종,2024-03-23,0
239,세종,2024-03-25,8.1
239,세종,2024-03-26,19
239,세종,2024-03-28,14.4
239,세종,2024-03-29,0
239,세종,2024-04-02,0
239,세종,2024-04-03,14.1
239,세종,2024-04-04,0
239,세종,2024-04-15,13
239,세종,2024-04-16,2
239,세종,2024-04-20,9.3
239,세종,2024-04-21,.1
239,세종,2024-04-23,0
239,세종,2024-04-24,4.5
239,세종,2024-04-29,.3
239,세종,2024-04-30,0
239,세종,2024-05-04,0
239,세종,2024-05-05,52.9
239,세종,2024-05-06,5.1
239,세종,2024-05-07,15.5
239,세종,2024-05-08,1.2
239,세종,2024-05-11,13.3
239,세종,2024-05-12,1.1
239,세종,2024-05-15,9.7
239,세종,2024-05-16,1.5
239,세종,2024-05-26,28.5
239,세종,2024-06-07,0
239,세종,2024-06-08,2.3
239,세종,2024-06-15,1.3
239,세종,2024-06-22,36.9
239,세종,2024-06-23,1.1
239,세종,2024-06-29,55
239,세종,2024-06-30,7.7
239,세종,2024-07-02,83.5
239,세종,2024-07-03,10.6
239,세종,2024-07-05,4.1
239,세종,2024-07-06,0
239,세종,2024-07-07,60.9
239,세종,2024-07-08,131.6
239,세종,2024-07-09,16.5
239,세종,2024-07-10,69.2
239,세종,2024-07-11,.1
239,세종,2024-07-12,0
239,세종,2024-07-13,0
239,세종,2024-07-14,0
239,세종,2024-07-15,0
239,세종,2024-07-16,72.2
239,세종,2024-07-17,1.7
239,세종,2024-07-18,30.2
239,세종,2024-07-19,2.3
239,세종,2024-07-20,18.7
239,세종,2024-07-21,.7
239,세종,2024-07-23,13.7
239,세종,2024-07-24,3.3
239,세종,2024-07-25,1.6
239,세종,2024-07-26,16.8
239,세종,2024-07-27,4.4
239,세종,2024-08-01,0
239,세종,2024-08-05,5.7
239,세종,2024-08-08,.3
239,세종,2024-08-12,1.1
239,세종,2024-08-13,27.8
239,세종,2024-08-19,.1
239,세종,2024-08-20,7.7
239,세종,2024-08-21,19.9
239,세종,2024-08-22,1.9
239,세종,2024-08-23,1.6
239,세종,2024-08-25,0
239,세종,2024-08-26,4.6
239,세종,2024-08-27,0
239,세종,2024-09-02,.3
239,세종,2024-09-05,0
239,세종,2024-09-06,2
239,세종,2024-09-11,13.9
239,세종,2024-09-12,11.7
239,세종,2024-09-16,0
239,세종,2024-09-18,49.2
239,세종,2024-09-20,45.2
239,세종,2024-09-21,109.7
239,세종,2024-09-22,.1
239,세종,2024-10-01,1.2
239,세종,2024-10-03,3
239,세종,2024-10-06,.1
239,세종,2024-10-07,1.2
239,세종,2024-10-10,.1
239,세종,2024-10-14,9
239,세종,2024-10-15,13.9
239,세종,2024-10-18,52.1
239,세종,2024-10-19,2.4
239,세종,2024-10-21,.1
239,세종,2024-10-22,12.2
239,세종,2024-10-23,1.3
239,세종,2024-10-27,.5
239,세종,2024-10-29,0
239,세종,2024-11-01,2.6
239,세종,2024-11-02,0
239,세종,2024-11-04,.5
239,세종,2024-11-14,.3
239,세종,2024-11-15,3.9
239,세종,2024-11-16,.7
239,세종,2024-11-17,0
239,세종,2024-11-20,0
239,세종,2024-11-21,0
239,세종,2024-11-25,.1
239,세종,2024-11-26,24.6
239,세종,2024-11-27,6
239,세종,2024-11-28,3.8
239,세종,2024-11-29,.6
239,세종,2024-12-05,1.5
239,세종,2024-12-06,0
239,세종,2024-12-07,.7
239,세종,2024-12-13,.1
239,세종,2024-12-14,0
239,세종,2024-12-15,1.1
239,세종,2024-12-16,.3
239,세종,2024-12-20,.2
239,세종,2024-12-21,1.7
239,세종,2024-12-23,0
239,세종,2024-12-26,.4
239,세종,2024-12-27,0
239,세종,2024-12-28,0
239,세종,2024-12-30,0
239,세종,2024-12-31,0
243,부안,2018-01-08,3
243,부안,2018-01-09,3.5
243,부안,2018-01-10,8.5
243,부안,2018-01-11,9.5
243,부안,2018-01-16,3.5
243,부안,2018-01-17,5.5
243,부안,2018-01-18,.1
243,부안,2018-01-22,.5
243,부안,2018-01-29,.5
243,부안,2018-02-03,1
243,부안,2018-02-04,2
243,부안,2018-02-05,0
243,부안,2018-02-06,0
243,부안,2018-02-10,0
243,부안,2018-02-11,3.5
243,부안,2018-02-12,1
243,부안,2018-02-28,24
243,부안,2018-03-01,.5
243,부안,2018-03-04,18.5
243,부안,2018-03-05,14
243,부안,2018-03-07,5.5
243,부안,2018-03-08,12.5
243,부안,2018-03-15,12
243,부안,2018-03-16,0
243,부안,2018-03-18,14
243,부안,2018-03-19,14
243,부안,2018-03-20,0
243,부안,2018-03-21,7.5
243,부안,2018-04-04,7
243,부안,2018-04-05,29
243,부안,2018-04-06,23.6
243,부안,2018-04-07,0
243,부안,2018-04-08,.5
243,부안,2018-04-10,1
243,부안,2018-04-11,1
243,부안,2018-04-13,0
243,부안,2018-04-14,30
243,부안,2018-04-22,4.5
243,부안,2018-04-23,25.5
243,부안,2018-04-24,2.5
243,부안,2018-05-01,0
243,부안,2018-05-02,37
243,부안,2018-05-06,13.5
243,부안,2018-05-07,17.5
243,부안,2018-05-12,12
243,부안,2018-05-13,1
243,부안,2018-05-15,0
243,부안,2018-05-17,1
243,부안,2018-05-18,2.5
243,부안,2018-05-19,1
243,부안,2018-05-22,13
243,부안,2018-05-23,14
243,부안,2018-06-04,0
243,부안,2018-06-05,0
243,부안,2018-06-09,1.5
243,부안,2018-06-10,0
243,부안,2018-06-13,0
243,부안,2018-06-19,2
243,부안,2018-06-26,9
243,부안,2018-06-27,66
243,부안,2018-06-28,22
243,부안,2018-06-30,4.5
243,부안,2018-07-01,159
243,부안,2018-07-02,55
243,부안,2018-07-03,.2
243,부안,2018-07-04,0
243,부안,2018-07-05,12.5
243,부안,2018-07-06,23.5
243,부안,2018-07-09,8
243,부안,2018-08-10,5
243,부안,2018-08-11,15.5
243,부안,2018-08-15,0
243,부안,2018-08-23,28
243,부안,2018-08-24,20.5
243,부안,2018-08-26,50
243,부안,2018-08-27,57.5
243,부안,2018-08-28,9.5
243,부안,2018-08-30,60.5
243,부안,2018-08-31,53
243,부안,2018-09-01,.5
243,부안,2018-09-03,23.5
243,부안,2018-09-04,17
243,부안,2018-09-06,.5
243,부안,2018-09-07,2.5
243,부안,2018-09-13,.2
243,부안,2018-09-14,.5
243,부안,2018-09-15,.5
243,부안,2018-09-16,0
243,부안,2018-09-17,.1
243,부안,2018-09-20,1.5
243,부안,2018-09-21,20
243,부안,2018-09-23,.2
243,부안,2018-10-01,5
243,부안,2018-10-04,0
243,부안,2018-10-05,90.5
243,부안,2018-10-06,32
243,부안,2018-10-09,0
243,부안,2018-10-10,6
243,부안,2018-10-23,1.5
243,부안,2018-10-26,14.5
243,부안,2018-10-27,1.5
243,부안,2018-10-28,5
243,부안,2018-10-29,5.4
243,부안,2018-10-31,.1
243,부안,2018-11-07,2
243,부안,2018-11-08,31
243,부안,2018-11-09,.1
243,부안,2018-11-11,.5
243,부안,2018-11-16,.1
243,부안,2018-11-19,0
243,부안,2018-11-21,0
243,부안,2018-11-22,0
243,부안,2018-11-24,6
243,부안,2018-11-29,0
243,부안,2018-12-02,0
243,부안,2018-12-03,8
243,부안,2018-12-04,14
243,부안,2018-12-06,2.5
243,부안,2018-12-07,.1
243,부안,2018-12-08,.2
243,부안,2018-12-09,0
243,부안,2018-12-11,.5
243,부안,2018-12-13,0
243,부안,2018-12-16,.2
243,부안,2018-12-17,.1
243,부안,2018-12-21,0
243,부안,2018-12-23,0
243,부안,2018-12-26,.1
243,부안,2018-12-27,0
243,부안,2018-12-28,0
243,부안,2018-12-29,.5
243,부안,2018-12-30,.2
243,부안,2019-01-01,.1
243,부안,2019-01-10,0
243,부안,2019-01-11,0
243,부안,2019-01-12,2.5
243,부안,2019-01-15,0
243,부안,2019-01-17,0
243,부안,2019-01-19,1
243,부안,2019-01-20,0
243,부안,2019-01-28,.2
243,부안,2019-01-31,5
243,부안,2019-02-01,0
243,부안,2019-02-02,0
243,부안,2019-02-03,9
243,부안,2019-02-15,0
243,부안,2019-02-16,0
243,부안,2019-02-18,0
243,부안,2019-02-19,16
243,부안,2019-02-20,.1
243,부안,2019-02-27,0
243,부안,2019-03-09,0
243,부안,2019-03-10,1.5
243,부안,2019-03-11,.5
243,부안,2019-03-12,1
243,부안,2019-03-13,0
243,부안,2019-03-15,4
243,부안,2019-03-16,.1
243,부안,2019-03-20,17.5
243,부안,2019-03-21,.5
243,부안,2019-03-23,.3
243,부안,2019-03-29,0
243,부안,2019-03-30,5
243,부안,2019-04-01,0
243,부안,2019-04-07,.1
243,부안,2019-04-09,40.5
243,부안,2019-04-10,7
243,부안,2019-04-14,1.5
243,부안,2019-04-19,.4
243,부안,2019-04-23,19.5
243,부안,2019-04-24,1
243,부안,2019-04-25,3
243,부안,2019-04-26,1
243,부안,2019-04-28,1
243,부안,2019-04-29,29.5
243,부안,2019-05-06,0
243,부안,2019-05-13,.4
243,부안,2019-05-17,4.5
243,부안,2019-05-18,23
243,부안,2019-05-19,2
243,부안,2019-05-20,.5
243,부안,2019-05-26,.5
243,부안,2019-05-27,29
243,부안,2019-05-30,.3
243,부안,2019-05-31,.5
243,부안,2019-06-06,20
243,부안,2019-06-07,1
243,부안,2019-06-08,0
243,부안,2019-06-10,5.5
243,부안,2019-06-11,.5
243,부안,2019-06-14,0
243,부안,2019-06-18,0
243,부안,2019-06-26,11.5
243,부안,2019-06-27,2.5
243,부안,2019-06-29,48
243,부안,2019-06-30,0
243,부안,2019-07-01,.5
243,부안,2019-07-07,.5
243,부안,2019-07-09,3
243,부안,2019-07-10,11.5
243,부안,2019-07-11,.5
243,부안,2019-07-12,.5
243,부안,2019-07-14,3.5
243,부안,2019-07-15,7
243,부안,2019-07-17,1
243,부안,2019-07-18,13
243,부안,2019-07-20,55.5
243,부안,2019-07-21,9
243,부안,2019-07-22,0
243,부안,2019-07-24,0
243,부안,2019-07-25,25
243,부안,2019-07-26,11.5
243,부안,2019-07-27,56.5
243,부안,2019-07-28,27
243,부안,2019-08-03,1
243,부안,2019-08-07,0
243,부안,2019-08-08,.5
243,부안,2019-08-09,0
243,부안,2019-08-11,18
243,부안,2019-08-12,30
243,부안,2019-08-13,0
243,부안,2019-08-15,.1
243,부안,2019-08-16,9
243,부안,2019-08-17,7.5
243,부안,2019-08-20,0
243,부안,2019-08-21,2.5
243,부안,2019-08-22,48.5
243,부안,2019-08-23,0
243,부안,2019-08-24,0
243,부안,2019-08-25,.5
243,부안,2019-08-26,.1
243,부안,2019-08-27,8.5
243,부안,2019-08-28,.5
243,부안,2019-08-29,.1
243,부안,2019-08-30,.5
243,부안,2019-08-31,.1
243,부안,2019-09-02,7.5
243,부안,2019-09-03,2
243,부안,2019-09-04,17.5
243,부안,2019-09-05,48
243,부안,2019-09-06,2.5
243,부안,2019-09-07,3.5
243,부안,2019-09-08,1.5
243,부안,2019-09-09,17.5
243,부안,2019-09-11,4
243,부안,2019-09-12,1
243,부안,2019-09-21,53
243,부안,2019-09-22,85
243,부안,2019-10-01,1.5
243,부안,2019-10-02,59.5
243,부안,2019-10-03,3.5
243,부안,2019-10-05,0
243,부안,2019-10-07,19.5
243,부안,2019-10-08,0
243,부안,2019-10-23,1.3
243,부안,2019-10-25,.1
243,부안,2019-10-29,1.2
243,부안,2019-11-10,15.8
243,부안,2019-11-11,0
243,부안,2019-11-13,4.8
243,부안,2019-11-14,0
243,부안,2019-11-17,20.8
243,부안,2019-11-18,13.1
243,부안,2019-11-19,0
243,부안,2019-11-24,1.1
243,부안,2019-11-27,0
243,부안,2019-11-30,0
243,부안,2019-12-01,13.2
243,부안,2019-12-02,1.1
243,부안,2019-12-03,1.6
243,부안,2019-12-04,0
243,부안,2019-12-05,0
243,부안,2019-12-07,0
243,부안,2019-12-11,0
243,부안,2019-12-14,0
243,부안,2019-12-17,1.6
243,부안,2019-12-20,0
243,부안,2019-12-23,1.6
243,부안,2019-12-26,1
243,부안,2019-12-27,0
243,부안,2019-12-29,9.2
243,부안,2019-12-30,1.6
243,부안,2019-12-31,0
243,부안,2020-01-06,14.9
243,부안,2020-01-07,52.3
243,부안,2020-01-08,1.6
243,부안,2020-01-13,1.4
243,부안,2020-01-20,0
243,부안,2020-01-22,1.2
243,부안,2020-01-23,.8
243,부안,2020-01-27,6.9
243,부안,2020-01-29,0
243,부안,2020-01-31,0
243,부안,2020-02-03,0
243,부안,2020-02-04,.8
243,부안,2020-02-05,0
243,부안,2020-02-11,0
243,부안,2020-02-12,10.2
243,부안,2020-02-13,0
243,부안,2020-02-14,0
243,부안,2020-02-15,2.9
243,부안,2020-02-16,10.5
243,부안,2020-02-17,3.2
243,부안,2020-02-18,.5
243,부안,2020-02-21,1.2
243,부안,2020-02-22,1.6
243,부안,2020-02-24,.5
243,부안,2020-02-25,22
243,부안,2020-02-26,.5
243,부안,2020-02-28,5.1
243,부안,2020-03-09,1.9
243,부안,2020-03-10,5.2
243,부안,2020-03-26,5.4
243,부안,2020-03-27,9.6
243,부안,2020-04-12,2.3
243,부안,2020-04-17,2.3
243,부안,2020-04-18,1.3
243,부안,2020-04-19,16.3
243,부안,2020-04-22,0
243,부안,2020-04-23,0
243,부안,2020-05-02,.8
243,부안,2020-05-03,30.2
243,부안,2020-05-05,1.6
243,부안,2020-05-08,18.7
243,부안,2020-05-09,16.9
243,부안,2020-05-10,0
243,부안,2020-05-15,19.6
243,부안,2020-05-18,23.6
243,부안,2020-05-19,.3
243,부안,2020-05-24,.2
243,부안,2020-05-26,0
243,부안,2020-05-27,0
243,부안,2020-05-31,0
243,부안,2020-06-01,.2
243,부안,2020-06-02,.6
243,부안,2020-06-05,0
243,부안,2020-06-10,11.3
243,부안,2020-06-11,8.9
243,부안,2020-06-12,4.5
243,부안,2020-06-13,12.6
243,부안,2020-06-14,48.6
243,부안,2020-06-17,.9
243,부안,2020-06-18,10.8
243,부안,2020-06-19,.1
243,부안,2020-06-24,5.8
243,부안,2020-06-25,.6
243,부안,2020-06-26,0
243,부안,2020-06-29,45.6
243,부안,2020-06-30,7.1
243,부안,2020-07-01,0
243,부안,2020-07-02,1.1
243,부안,2020-07-03,2.9
243,부안,2020-07-04,0
243,부안,2020-07-05,0
243,부안,2020-07-06,4.9
243,부안,2020-07-07,.3
243,부안,2020-07-09,.8
243,부안,2020-07-10,9.9
243,부안,2020-07-12,78.7
243,부안,2020-07-13,117.7
243,부안,2020-07-14,4.4
243,부안,2020-07-15,9.5
243,부안,2020-07-18,.1
243,부안,2020-07-19,.6
243,부안,2020-07-20,26.3
243,부안,2020-07-21,.6
243,부안,2020-07-22,12.7
243,부안,2020-07-23,54.7
243,부안,2020-07-24,6.5
243,부안,2020-07-25,7
243,부안,2020-07-26,.1
243,부안,2020-07-27,1.6
243,부안,2020-07-28,3.3
243,부안,2020-07-29,125.6
243,부안,2020-07-30,27.1
243,부안,2020-07-31,13.4
243,부안,2020-08-01,8.1
243,부안,2020-08-05,41.8
243,부안,2020-08-06,13
243,부안,2020-08-07,120
243,부안,2020-08-08,143.1
243,부안,2020-08-09,26.4
243,부안,2020-08-10,30
243,부안,2020-08-11,5.1
243,부안,2020-08-12,.9
243,부안,2020-08-22,1.1
243,부안,2020-08-24,1
243,부안,2020-08-26,9.4
243,부안,2020-08-27,0
243,부안,2020-08-28,10.3
243,부안,2020-08-29,11.4
243,부안,2020-08-31,0
243,부안,2020-09-01,.4
243,부안,2020-09-02,37.7
243,부안,2020-09-03,42.1
243,부안,2020-09-06,16.1
243,부안,2020-09-07,92
243,부안,2020-09-08,.5
243,부안,2020-09-09,8.3
243,부안,2020-09-11,17.1
243,부안,2020-09-12,6.8
243,부안,2020-09-13,0
243,부안,2020-09-16,2.8
243,부안,2020-09-17,.1
243,부안,2020-09-18,0
243,부안,2020-09-19,.4
243,부안,2020-10-03,4.9
243,부안,2020-10-04,1.3
243,부안,2020-10-21,.6
243,부안,2020-11-01,6.6
243,부안,2020-11-03,.3
243,부안,2020-11-06,0
243,부안,2020-11-17,11.7
243,부안,2020-11-18,2.3
243,부안,2020-11-19,24.8
243,부안,2020-11-20,0
243,부안,2020-11-21,0
243,부안,2020-11-22,3.7
243,부안,2020-11-29,0
243,부안,2020-12-03,.3
243,부안,2020-12-07,0
243,부안,2020-12-11,0
243,부안,2020-12-13,2.2
243,부안,2020-12-14,0
243,부안,2020-12-15,.4
243,부안,2020-12-16,1.2
243,부안,2020-12-17,0
243,부안,2020-12-18,0
243,부안,2020-12-21,0
243,부안,2020-12-22,0
243,부안,2020-12-24,0
243,부안,2020-12-25,2.1
243,부안,2020-12-27,2.5
243,부안,2020-12-29,2.6
243,부안,2020-12-30,19.3
243,부안,2020-12-31,.4
243,부안,2021-01-01,.1
243,부안,2021-01-02,.3
243,부안,2021-01-05,.2
243,부안,2021-01-06,1.5
243,부안,2021-01-07,9.2
243,부안,2021-01-10,0
243,부안,2021-01-12,.2
243,부안,2021-01-17,0
243,부안,2021-01-18,4
243,부안,2021-01-21,7.8
243,부안,2021-01-22,.8
243,부안,2021-01-23,.5
243,부안,2021-01-26,5.2
243,부안,2021-01-28,.9
243,부안,2021-01-29,1.7
243,부안,2021-01-30,0
243,부안,2021-01-31,.2
243,부안,2021-02-01,2.3
243,부안,2021-02-02,0
243,부안,2021-02-03,0
243,부안,2021-02-04,3.1
243,부안,2021-02-14,.7
243,부안,2021-02-15,1
243,부안,2021-02-16,2.4
243,부안,2021-02-17,3.9
243,부안,2021-02-18,1.2
243,부안,2021-02-25,8.7
243,부안,2021-02-26,0
243,부안,2021-02-28,0
243,부안,2021-03-01,37
